 3.412  12.050  36.308  O  
23.390  13.965  38.223  O  
 7.790  13.842  38.100  O  
21.233  19.064  25.566 Si  
15.616  20.770  24.258  O  
18.115  21.605  24.336  O  
20.030  17.326  46.679  O  
19.907   1.726  46.802  O  
17.323   3.039  43.759 Si  
15.616  21.681  42.451  O  
12.999  15.154  31.630 Si  
14.706  20.770  30.322  O  
15.541  18.272  30.400  O  
11.261  16.357  28.486  O  
19.919  16.480  28.609  O  
22.950  15.168  37.257 Si  
 0.000   9.552  38.963  O  
24.179  12.050  39.798  O  
 1.836  13.965  35.519  O  
 1.713  13.842  44.177  O  
21.218  16.885  43.321 Si  
 2.577  18.193  45.028  O  
19.501  15.154  25.128 Si  
18.193  20.770  26.834  O  
18.272  18.272  27.670  O  
16.357  16.357  47.648  O  
16.480  16.480  32.048  O  
21.233  13.437  31.193 Si  
15.616  12.129  32.899  O  
18.115  12.207  33.734  O  
20.030  10.292  29.454  O  
19.907  10.415  38.112  O  
22.950  15.154  41.580 Si  
 0.000  20.770  39.874  O  
21.233  16.885  47.645 Si  
15.616  18.193  45.938  O  
18.115  18.115  45.103  O  
20.030  20.030  25.125  O  
19.907  19.907  40.725  O  
19.501  15.168  29.451 Si  
18.193   9.552  27.745  O  
18.272  12.050  26.910  O  
16.357  13.965  31.190  O  
16.480  13.842  46.789  O  
21.218  13.437  35.516 Si  
 2.577  12.129  33.810  O  
 0.078  12.207  32.974  O  
22.421  10.292  37.254  O  
22.544  10.415  28.596  O  
 0.871  10.821  39.426 Si  
 1.308  19.064  45.490 Si  
 0.078  21.605  42.372  O  
22.421  17.326  44.287  O  
22.544   1.726  44.164  O  
17.323  19.501  27.297 Si  
14.781  18.272  48.437  O  
19.061  16.357  26.094  O  
10.403  16.480  25.971  O  
16.885  11.258  33.361 Si  
 0.871  19.501  39.411 Si  
 3.412  18.272  42.529  O  
23.390  16.357  40.614  O  
 7.790  16.480  40.737  O  
16.885  19.064  45.476 Si  
17.323  10.821  27.283 Si  
14.781  12.050  30.400  O  
19.061  13.965  28.486  O  
10.403  13.842  28.609  O  
 1.308  11.258  33.347 Si  
 0.078   8.717  36.465  O  
22.421  12.996  34.550  O  
22.544   4.338  34.673  O  
 3.039  12.999  35.078 Si  
24.179  15.541  36.308  O  
 1.836  11.261  38.223  O  
 1.713  19.919  38.100  O  
15.168   5.194  43.759 Si  
12.050   2.652  42.529  O  
13.965   6.932  40.614  O  
13.842  22.532  40.737  O  
 6.935   9.104  25.566 Si  
 9.476   5.986  24.336  O  
 5.197   7.901  46.679  O  
13.855   7.778  46.802  O  
 3.025   0.871  31.630 Si  
23.387  21.218  25.566 Si  
 3.025  17.323  35.078 Si  
 6.935   9.089  41.143 Si  
 9.476  12.207  42.372  O  
 5.197  10.292  44.287  O  
13.855  10.415  44.164  O  
11.258  21.233  29.014 Si  
 8.717  18.115  30.244  O  
12.996  20.030  32.158  O  
 4.338  19.907  32.035  O  
 1.308   9.089  35.516 Si  
 0.000  14.706  33.810  O  
 3.039   7.372  29.451 Si  
21.681   6.064  27.745  O  
 4.756   9.104  47.645 Si  
 6.064   3.488  45.938  O  
 5.986   5.986  45.103  O  
 7.901   7.901  25.125  O  
 7.778   7.778  40.725  O  
 3.025  10.821  41.580 Si  
 8.641  12.129  39.874  O  
 6.143  12.050  39.039  O  
 4.228  13.965  43.318  O  
 4.351  13.842  34.660  O  
 1.308   9.104  31.193 Si  
 0.000   3.488  32.899  O  
 3.025   7.372  25.128 Si  
 8.641   6.064  26.834  O  
 6.143   6.143  27.670  O  
 4.228   4.228  47.648  O  
 4.351   4.351  32.048  O  
 4.756   9.089  43.321 Si  
 6.064  14.706  45.028  O  
 5.986  12.207  45.863  O  
 7.901  10.292  41.583  O  
 7.778  10.415  25.984  O  
 3.039  10.821  37.257 Si  
21.681  12.129  38.963  O  
23.387  13.437  33.347 Si  
22.950   5.194  27.283 Si  
24.179   2.652  30.400  O  
 1.836   6.932  28.486  O  
